id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes,tags
AGENT-CONTEXT,Context Agent,agent,verified,backend,agents,foreground_runtime,Runtime stage agent for context construction,backend/app/agents/context.py,"backend/app/core/retrieval_policy.py|backend/app/memory/repository.py",FEAT-FOREGROUND-RUNTIME,,SERVICE-RUNTIME-ORCHESTRATOR|SERVICE-MEMORY-REPOSITORY,FEAT-FOREGROUND-RUNTIME,,API-EVENT-INGRESS,MODEL-AION-MEMORY,TEST-RUNTIME-PIPELINE|TEST-MEMORY-REPOSITORY,DOC-RUNTIME-FLOW,AGENT-CONTEXT,medium,85,2026-05-14,verified,Context depends on memory retrieval.,"#aviary #agent #context"
AGENT-PLANNING,Planning Agent,agent,verified,backend,agents,foreground_runtime,Runtime stage agent for plan generation,backend/app/agents/planning.py,backend/app/core/planning_governance.py,FEAT-FOREGROUND-RUNTIME,,SERVICE-RUNTIME-ORCHESTRATOR,FEAT-FOREGROUND-RUNTIME,,API-EVENT-INGRESS,MODEL-AION-MEMORY,TEST-RUNTIME-PIPELINE,DOC-RUNTIME-FLOW,AGENT-PLANNING,medium,85,2026-05-14,verified,Planning remains before action boundary.,"#aviary #agent #planning"
AGENT-AFFECTIVE-ASSESSMENT,Affective Assessment Agent,agent,verified,backend,agents,foreground_runtime,Runtime stage for affective signal classification and support need detection,backend/app/affective/assessor.py,"backend/app/core/affective_policy.py|backend/app/core/affective_diagnostics.py|backend/app/integrations/openai/prompting.py",FEAT-FOREGROUND-RUNTIME,,SERVICE-RUNTIME-ORCHESTRATOR|AGENT-PERCEPTION,FEAT-FOREGROUND-RUNTIME,,API-EVENT-INGRESS,MODEL-AION-MEMORY,TEST-RUNTIME-PIPELINE,DOC-RUNTIME-FLOW,AGENT-AFFECTIVE-ASSESSMENT,medium,85,2026-05-24,verified,Affective assessment is part of the canonical runtime graph and is bounded by rollout policy.,"#aviary #agent #affective #runtime"
AGENT-MOTIVATION,Motivation Engine,agent,verified,backend,agents,foreground_runtime,Runtime stage that evaluates importance urgency valence and mode before role/planning,backend/app/motivation/engine.py,"backend/app/core/adaptive_policy.py|docs/architecture/06_motivation_engine.md",FEAT-FOREGROUND-RUNTIME,,SERVICE-RUNTIME-ORCHESTRATOR|AGENT-CONTEXT|AGENT-AFFECTIVE-ASSESSMENT,FEAT-FOREGROUND-RUNTIME,,API-EVENT-INGRESS,MODEL-AION-MEMORY,TEST-RUNTIME-PIPELINE,DOC-RUNTIME-FLOW,AGENT-MOTIVATION,medium,85,2026-05-24,verified,Motivation is implemented as a bounded runtime stage rather than arbitrary emotion.,"#aviary #agent #motivation #runtime"
AGENT-ROLE,Role Agent,agent,verified,backend,agents,foreground_runtime,Runtime stage that selects the behavioral role and skill posture for the turn,backend/app/agents/role.py,"backend/app/core/role_selection_policy.py|backend/app/core/role_skill_policy.py|backend/app/core/skill_registry.py",FEAT-FOREGROUND-RUNTIME,,SERVICE-RUNTIME-ORCHESTRATOR|AGENT-MOTIVATION,FEAT-FOREGROUND-RUNTIME,,API-EVENT-INGRESS,MODEL-AION-MEMORY,TEST-RUNTIME-PIPELINE,DOC-RUNTIME-FLOW,AGENT-ROLE,medium,85,2026-05-24,verified,Role selection shapes planning and expression but does not grant action authority.,"#aviary #agent #role #runtime"
PROMPT-OPENAI-RUNTIME,OpenAI Runtime Prompting,prompt,verified,backend,openai,foreground_runtime,Prompting contract for AI-assisted runtime replies and classification,backend/app/integrations/openai/prompting.py,backend/app/integrations/openai/client.py,FEAT-FOREGROUND-RUNTIME,,AGENT-PERCEPTION|SERVICE-RUNTIME-ORCHESTRATOR,FEAT-FOREGROUND-RUNTIME,,API-APP-CHAT-MESSAGE,,TEST-RUNTIME-PIPELINE,DOC-RUNTIME-FLOW,AGENT-PERCEPTION|AGENT-PLANNING,high,85,2026-05-14,verified,Prompt and budget behavior covered by AI requirement rows.,"#aviary #prompt #openai"
WORKFLOW-ARCH-GRAPH,Architecture Graph Evidence Workflow,workflow,verified,docs,architecture,architecture_graph,CSV-first Obsidian-compatible architecture graph and evidence workflow,docs/architecture/graph-system.md,"docs/architecture/registry/nodes.csv|docs/architecture/registry/relations.csv|backend/scripts/generate_architecture_graph.py",,SCRIPT-GENERATE-ARCH-GRAPH|DOC-ARCH-GRAPH-SYSTEM,DOC-ARCH-GRAPH-SYSTEM,FEAT-APP-CHAT|FEAT-WEB-SHELL,,,,TEST-ARCH-GRAPH-GENERATOR,DOC-ARCH-GRAPH-SYSTEM,,medium,90,2026-05-24,verified,Workflow has generator tests fast/heavy validation generated artifacts research mapping and source-of-truth state updates; full project semantic curation remains iterative expansion.,"#aviary #workflow #architecture_graph #verified"
DOC-ARCH-GRAPH-SYSTEM,Architecture Graph System Doc,documentation,verified,docs,architecture,architecture_graph,Operating contract for graph evidence system,docs/architecture/graph-system.md,,WORKFLOW-ARCH-GRAPH,,WORKFLOW-ARCH-GRAPH,SCRIPT-GENERATE-ARCH-GRAPH,,,,TEST-ARCH-GRAPH-GENERATOR,DOC-ARCH-GRAPH-SYSTEM,,medium,90,2026-05-24,verified,Defines graph workflow fast/heavy validation research evidence rules and systemic agent analysis.,"#aviary #docs #architecture_graph #verified"
SCRIPT-GENERATE-ARCH-GRAPH,Generate Architecture Graph Script,script,verified,ops,architecture,architecture_graph,Generator and validator for registry CSV to Obsidian nodes graph JSON Mermaid and rollups,backend/scripts/generate_architecture_graph.py,docs/architecture/registry/nodes.csv,WORKFLOW-ARCH-GRAPH,,DOC-ARCH-GRAPH-SYSTEM,DOC-ARCH-GRAPH-SYSTEM,,,,TEST-ARCH-GRAPH-GENERATOR,DOC-ARCH-GRAPH-SYSTEM,,medium,90,2026-05-24,verified,Script validates references research claims generated artifacts and node-page parity through pytest coverage.,"#aviary #script #architecture_graph #verified"
TEST-ARCH-GRAPH-GENERATOR,Architecture Graph Generator Check,test,verified,test,architecture,architecture_graph,Generator execution and registry validation proof,backend/tests/test_architecture_graph_generator.py,docs/architecture/registry/nodes.csv,WORKFLOW-ARCH-GRAPH,,SCRIPT-GENERATE-ARCH-GRAPH,DOC-ARCH-GRAPH-SYSTEM,,,,TEST-ARCH-GRAPH-GENERATOR,DOC-ARCH-GRAPH-SYSTEM,,medium,90,2026-05-24,verified,Fast and heavy pytest gates cover research validation generated artifact parity and all-node page parity.,"#aviary #test #architecture_graph #verified"
WORKFLOW-ARCH-GRAPH-CI,Architecture Graph CI Policy,workflow,verified,ops,architecture,architecture_graph,GitHub Actions policy that runs committed-artifact freshness and fast graph pytest gates automatically with a manual heavy graph gate,.github/workflows/architecture-graph.yml,"backend/tests/test_architecture_graph_generator.py|backend/scripts/generate_architecture_inventory.py|backend/scripts/generate_architecture_graph.py",WORKFLOW-ARCH-GRAPH,,WORKFLOW-ARCH-GRAPH|TEST-ARCH-GRAPH-GENERATOR,WORKFLOW-ARCH-GRAPH,,,,TEST-ARCH-GRAPH-GENERATOR,DOC-ARCH-GRAPH-SYSTEM,,medium,90,2026-05-24,verified,Fast gate is automatic for graph-relevant PR and main changes; heavy all-node parity gate is manual workflow_dispatch because it is intentionally slower.,"#aviary #workflow #architecture_graph #ci #verified"
DOC-PR-TEMPLATE,Pull Request Template,documentation,verified,docs,github,architecture_graph,Repository PR checklist that asks authors to report architecture graph registry chain evidence research and graph gate updates,.github/pull_request_template.md,.github/workflows/architecture-graph.yml,WORKFLOW-ARCH-GRAPH-CI,,WORKFLOW-ARCH-GRAPH|WORKFLOW-ARCH-GRAPH-CI,WORKFLOW-ARCH-GRAPH,,,,TEST-ARCH-GRAPH-GENERATOR,DOC-ARCH-GRAPH-SYSTEM,,medium,90,2026-05-24,verified,PR template now includes an Architecture Graph and Evidence Map section so graph updates are visible during review.,"#aviary #docs #pull_request #architecture_graph #evidence"
SCRIPT-QUERY-ARCH-GRAPH,Query Architecture Graph Script,script,verified,ops,architecture,architecture_graph,Read-only CLI for querying generated architecture graph nodes search results impact chains evidence research claims and proof gaps,backend/scripts/query_architecture_graph.py,docs/architecture/graphs/architecture-graph.json,WORKFLOW-ARCH-GRAPH,,SCRIPT-GENERATE-ARCH-GRAPH|DOC-ARCH-GRAPH-SYSTEM,WORKFLOW-ARCH-GRAPH,,,,TEST-ARCH-GRAPH-QUERY,DOC-ARCH-GRAPH-SYSTEM,,medium,90,2026-05-24,verified,CLI supports exact node lookup search markdown/json output and missing-proof gap detection for systemic agent analysis.,"#aviary #script #architecture_graph #query #verified"
TEST-ARCH-GRAPH-QUERY,Architecture Graph Query Tests,test,verified,test,architecture,architecture_graph,Focused pytest coverage for the architecture graph query CLI,backend/tests/test_architecture_graph_query.py,backend/scripts/query_architecture_graph.py,WORKFLOW-ARCH-GRAPH,,SCRIPT-QUERY-ARCH-GRAPH,SCRIPT-QUERY-ARCH-GRAPH,,,,TEST-ARCH-GRAPH-QUERY,DOC-ARCH-GRAPH-SYSTEM,,medium,100,2026-05-24,verified,Tests cover node impact chains evidence theory claims gap detection CLI JSON and missing-node suggestions.,"#aviary #test #architecture_graph #query #verified"
WORKFLOW-RESEARCH-EVIDENCE,Research Evidence Mapping Workflow,workflow,verified,docs,architecture,research_evidence,Maps neuroscience and cognitive-science claims in code to reviewed research sources and explicit limitations,docs/architecture/graph-system.md,"docs/architecture/registry/research_sources.csv|docs/architecture/registry/theory_claims.csv|docs/testing/architecture-research-map.md",WORKFLOW-ARCH-GRAPH,,DOC-ARCH-GRAPH-SYSTEM|SCRIPT-GENERATE-ARCH-GRAPH,FEAT-FOREGROUND-RUNTIME|FEAT-MEMORY-FLOW,,,,TEST-ARCH-GRAPH-GENERATOR,DOC-ARCH-GRAPH-SYSTEM,,medium,85,2026-05-24,verified,Research support is now separate from runtime proof and requires 3 sources for reviewed mapped claims.,"#aviary #workflow #research_evidence #neuroscience"
