"id","type","risk_level","status","verification_status","gap_count","primary_gap","file_path"
"PYFUNC-BACKEND-TESTS-TEST-AI-RED-TEAM-SCENARIOS-SCRIPT-PY-TEST-LIVE-RE-DF181B17","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_ai_red_team_scenarios_script.py"
"PYFUNC-BACKEND-TESTS-TEST-AI-RED-TEAM-SCENARIOS-SCRIPT-PY-TEST-REVIEW-583EABE6","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_ai_red_team_scenarios_script.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-APPEND-PENDING-CONFIRMATION-ME-F3E0A5AF","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-CLIENT-0CAF3773","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-PENDING-CONFIRMATION-SUBMISSIO-EC4A47D1","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-SESSION-COOKIE-2171EA97","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TELEGRAM-UPDATE-6255A911","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-AUTH-REGISTER-SETS-SE-7C9D68A0","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CHAT-HISTORY-EXCLUDES-00E7B5BC","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CHAT-HISTORY-HIDES-SC-07DE7E8F","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CHAT-HISTORY-ISOLATES-44587243","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CHAT-HISTORY-MERGES-L-27E68A34","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CHAT-HISTORY-RETURNS-308207E8","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CHAT-HISTORY-RETURNS-D2BD9AE9","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CHAT-MESSAGE-EXPOSES-3623E753","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CHAT-MESSAGE-LOCALIZE-313846E1","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CHAT-MESSAGE-RUNS-RUN-FBA88455","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CONNECTOR-CONFIRMATIO-1247EB8F","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CONNECTOR-CONFIRMATIO-2191C823","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CONNECTOR-CONFIRMATIO-6E71D7F3","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CONNECTOR-CONFIRMATIO-C3693F55","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CONNECTOR-CONFIRMATIO-C646F30A","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CONNECTOR-CONFIRMATIO-C80417F1","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CONNECTOR-CONFIRMATIO-F4D98DC6","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CONNECTOR-CONFIRMATIO-FD6D830C","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-LOGIN-LOGOUT-AND-ME-R-E102A99F","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-ME-REQUIRES-AUTHENTIC-7EF3075E","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-PATCH-SETTINGS-PERSIS-F0A31CE8","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-PATCH-SETTINGS-UPDATE-860B2595","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-PATCH-TOOLS-PREFERENC-5DBCFA59","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-PATCH-TOOLS-PREFERENC-6A7D8A08","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-PERSONALITY-OVERVIEW-A6286912","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-PUBLIC-PROJECTION-SUR-F2BF912F","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-RESET-DATA-CLEARS-RUN-0534D45A","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-RESET-DATA-PRESERVES-1E3B8B0B","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-RESET-DATA-REJECTS-IN-C487C153","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-RESET-DATA-REQUIRES-A-7D531949","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-ROUTES-FOLLOW-ACTIVE-29CC2E4F","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-START-TELEGRAM-LINK-C-AEDEC87B","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-START-TELEGRAM-LINK-R-4F7F5AE9","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-START-TELEGRAM-LINK-R-997039CC","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-TOOLS-OVERVIEW-EXPOSE-745338D4","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-TOOLS-OVERVIEW-MARKS-64BB1493","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-TOOLS-OVERVIEW-REQUIR-D1380EA9","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-ALLO-367E5F75","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-ALLO-D08F36F6","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-EXPO-5A236FE5","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-EXPO-DDA237D6","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-REJE-145A4CA4","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-REJE-82A59897","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-REJE-F82AF41C","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-REJE-FA72EDEC","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-RETU-8034EFCB","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-ALLOWS-DEB-8DE9A35E","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-ALLOWS-DEB-9F117E23","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-ALLOWS-DEB-E8C0FACC","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-BLOCKS-SEC-4145309C","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-CAN-RETURN-A5B12EA2","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-COALESCES-7C10B083","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-CONFIRMS-T-45C1B52C","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-CONTRACT-S-4DD42800","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-DEBUG-PAYL-99347D31","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-ENFORCES-A-C32BE320","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-EXPOSES-RE-4B653B89","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-IGNORES-DU-436D63A9","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-PREFERS-ME-31D06B46","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-PRESERVES-CC90AF6C","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-RECORDS-PR-609EE254","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-REJECTS-DE-40ADC432","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-REJECTS-DE-6A1524CF","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-REJECTS-DE-D1BEE9FC","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-REJECTS-DE-F1930FDE","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-REJECTS-EX-D151E9E0","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-REJECTS-TE-EBFCC3D0","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-RETURNS-PU-18F9E6DC","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-USER-ID-FA-88967E3E","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-USES-LINKE-2B91A597","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-USES-RAW-T-7E1F6AEE","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-USES-X-AIO-6AC9E11F","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-ALLOWS-DE-7371C95C","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-DEFAULTS-081F3EAF","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-A-03686C8E","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-A-2B469284","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-A-5047A508","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-A-79A873AC","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-A-D00B8145","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-C-F8453AA4","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-D-1F11693D","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-E-4264293C","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-E-4494F956","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-E-5208B232","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-E-8B72D0E9","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-E-D6EDDDB0","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-I-7D524D78","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-L-54BFFEA4","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-L-56886DC8","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-L-AC3CC040","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-M-216808BF","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-O-8A807048","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-O-8CC6D8BB","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-P-0EEB5DC3","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-P-19C1DF1C","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-P-55CF20BA","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-P-8412F7C0","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-P-E5733EC0","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-Q-A9DBA90D","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-R-08AA8A97","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-R-49B19616","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-R-5EE72FED","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-R-D796E244","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-S-2ED15560","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-S-A8EBEFCB","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-T-A83998CF","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-BRE-AB060D54","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-DEB-99BEFB51","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-DEB-E9A756D4","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-DEF-30B116DC","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-EVE-4234075F","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-QUE-294950C6","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-QUE-9E2CB588","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-REF-350FE690","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-REF-DDC27D39","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-SCH-5E874BFD","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-V1-11612AF9","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-V1-818DD3C3","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-ORGANIZER-47F75BF7","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-PREFERS-R-D6752B1D","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
"PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-RESPECTS-8BCA7BF7","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_api_routes.py"
